Position (um),2H Intensity (a.u.),3H Intensity (a.u.),Wavenumber (cm^-1),2H Amplitude (a.u.),2H Phase (deg),3H Amplitude (a.u.),3H Phase (deg)
1158,0.0023022876,0.0005314779,4417.419434,1.23666431E-05,50.44882751,1.69369119E-05,-124.8045633
1158.2,0.0023012396,0.0005308848,4418.182373,3.816305634E-05,49.43463794,2.278831357E-05,-107.5465385
1158.4,0.0023007633,0.0005303044,4418.945312,6.139133626E-05,59.59786386,0.000028863,-91.11846631
1158.6,0.0023013091,0.0005298753,4419.708252,0.000080377,70.95653117,0.000034053,-74.24560498
1158.8,0.0023028411,0.0005299476,4420.471191,9.451094814E-05,82.08825883,3.726777376E-05,-57.14466334
1159,0.0023048131,0.0005304603,4421.234131,0.0001045245,92.45745071,3.788480853E-05,-40.50065791
1159.2,0.00230667,0.0005318078,4421.99707,0.0001122309,102.2211131,3.598743572E-05,-25.15053385
1159.4,0.0023077165,0.0005332333,4422.76001,0.0001192418,112.2930293,3.234320675E-05,-11.93398697
1159.6,0.0023084498,0.0005338063,4423.522949,0.0001254791,123.9071404,2.810544748E-05,-1.328174732
1159.8,0.0023093085,0.0005338498,4424.285889,0.0001289638,137.9182624,2.424370393E-05,7.293597418
1160,0.0023104628,0.0005345374,4425.048828,0.0001271116,154.570101,2.094649977E-05,16.02885109
1160.2,0.0023116047,0.000535178,4425.811768,0.0001183363,173.7668455,1.760747552E-05,27.4192343
1160.4,0.0023115717,0.0005350048,4426.574707,0.0001029958,-164.5781616,1.353526844E-05,43.73507445
1160.6,0.0023117481,0.0005352111,4427.337646,8.349717009E-05,-140.3166371,8.718828963E-06,70.28071661
1160.8,0.0023121306,0.0005354154,4428.100586,6.370476097E-05,-113.0626895,5.208411248E-06,130.8461453
1161,0.0023126115,0.0005348202,4428.863525,4.775442191E-05,-83.01359543,8.154780024E-06,-158.7178908
1161.2,0.0023117764,0.0005337729,4429.626465,3.830307835E-05,-53.57132483,1.413380871E-05,-127.7432321
1161.4,0.0023098444,0.0005333227,4430.389404,3.564113566E-05,-31.71068987,2.032745432E-05,-108.3712572
1161.6,0.0023084321,0.0005332598,4431.152344,3.98751973E-05,-19.10866983,2.613656885E-05,-92.57030964
1161.8,0.0023086519,0.000532723,4431.915283,5.115178842E-05,-8.741515783,3.120619052E-05,-78.07719587
1162,0.0023092576,0.0005329087,4432.678223,0.000066949,4.070055383,3.507088575E-05,-64.15138213
1162.2,0.0023098773,0.0005341582,4433.441162,8.307994464E-05,18.86108614,3.721372016E-05,-50.87424912
1162.4,0.0023110732,0.0005359785,4434.204102,9.590263261E-05,34.00453722,3.736756664E-05,-39.00526267
1162.6,0.0023131473,0.0005373801,4434.967041,0.0001035584,48.1378069,3.593677707E-05,-29.89586615
1162.8,0.0023148723,0.0005374287,4435.72998,0.0001065043,60.30268096,3.436788555E-05,-24.89820586
1163,0.0023142379,0.0005363436,4436.49292,0.0001071679,70.21564603,3.491083793E-05,-23.20808503
1163.2,0.0023119904,0.0005351956,4437.255859,0.0001083308,78.72946031,3.894489094E-05,-20.34384086
1163.4,0.0023099277,0.0005341,4438.018799,0.000110814,87.61246752,4.551091801E-05,-12.43864724
1163.6,0.0023083109,0.00053306,4438.781738,0.0001126332,98.30566933,5.240251758E-05,0.6772441835
1163.8,0.0023077399,0.0005324382,4439.544678,0.0001105695,111.1153966,5.7690813E-05,17.67332818
1164,0.0023077952,0.0005320242,4440.307617,0.0001022878,125.5019082,0.000060209,37.43237692
1164.2,0.0023080312,0.0005321786,4441.070557,8.742792388E-05,140.5520451,0.000059548,59.33605015
1164.4,0.0023085421,0.0005325742,4441.833496,6.765658731E-05,155.049731,5.593415312E-05,83.17401813
1164.6,0.0023107742,0.000533606,4442.596436,4.614723848E-05,166.9541849,5.006209931E-05,109.049247
1164.8,0.0023123237,0.0005337665,4443.359375,2.695062697E-05,171.4777479,4.29020896E-05,137.305855
1165,0.0023125091,0.0005333472,4444.122314,1.474537379E-05,157.6018515,3.548653473E-05,168.4119612
1165.2,0.0023106004,0.000532947,4444.885254,1.150888639E-05,133.6230914,2.866230874E-05,-157.2968436
1165.4,0.0023074994,0.0005327118,4445.648193,9.04427871E-06,133.2855112,2.28171814E-05,-119.9383392
1165.6,0.0023049574,0.0005323588,4446.411133,2.726112121E-06,-163.6694068,1.773936163E-05,-79.80069244
1165.8,0.0023051515,0.0005327539,4447.174072,1.29005987E-05,-55.20495579,1.293359354E-05,-35.21178466
1166,0.0023065458,0.0005334412,4447.937012,3.064819286E-05,-35.50959638,8.745354968E-06,23.43162107
1166.2,0.0023073609,0.0005336338,4448.699951,5.129213399E-05,-20.3377251,8.688873013E-06,104.6276967
1166.4,0.0023065391,0.0005331468,4449.462891,7.32317301E-05,-6.335790298,1.425410059E-05,164.7523517
1166.6,0.0023050886,0.0005326963,4450.22583,9.516994476E-05,7.085011889,2.15124984E-05,-155.7664984
1166.8,0.0023040767,0.0005328652,4450.98877,0.0001160596,20.14258352,2.825743136E-05,-124.109627
1167,0.0023030001,0.000533158,4451.751709,0.0001350871,32.97472681,3.331814376E-05,-96.14111337
1167.2,0.0023021879,0.0005325431,4452.514648,0.0001516596,45.72242094,3.605949813E-05,-70.44983715
1167.4,0.0023024253,0.0005317087,4453.277588,0.0001653107,58.58065271,3.637672475E-05,-46.46051418
1167.6,0.0023030375,0.0005314426,4454.040527,0.0001754666,71.81734168,3.466879437E-05,-23.80993306
1167.8,0.0023030375,0.0005318273,4454.803467,0.0001811687,85.74438577,3.168414241E-05,-1.946298876
1168,0.0023029209,0.0005320929,4455.566406,0.0001809826,100.6576828,2.826017189E-05,20.29222328
1168.2,0.0023031831,0.0005318179,4456.329346,0.0001732728,116.7966845,2.511175881E-05,44.98009582
1168.4,0.002303899,0.0005313329,4457.092285,0.0001568081,134.3760899,2.292531353E-05,74.70840874
1168.6,0.0023044777,0.0005311591,4457.855225,0.0001314695,153.748779,2.271181196E-05,110.4570389
1168.8,0.0023048127,0.000530987,4458.618164,9.884008528E-05,175.9171666,2.551350938E-05,148.6443243
1169,0.0023046807,0.0005305173,4459.381104,6.285285443E-05,-155.3805897,3.121333753E-05,-175.992098
1169.2,0.0023037657,0.0005300688,4460.144043,3.352159513E-05,-102.9583181,3.845469115E-05,-145.0315745
1169.4,0.002303309,0.0005299327,4460.906982,3.706205418E-05,-22.65137047,0.000045607,-117.6166548
1169.6,0.0023030593,0.0005297179,4461.669922,6.055032433E-05,17.37583212,5.135173653E-05,-92.8099483
1169.8,0.0023023103,0.0005297318,4462.432861,8.134545199E-05,39.25601609,5.491625683E-05,-70.13579431
1170,0.0023017594,0.0005296301,4463.195801,9.701749985E-05,54.06211996,5.617967619E-05,-49.45753608
1170.2,0.0023006346,0.0005294791,4463.95874,0.0001105668,64.91460316,5.564749403E-05,-30.74805921
1170.4,0.0023000698,0.0005296339,4464.72168,0.0001257548,74.34208225,5.423757888E-05,-13.80885336
1170.6,0.0023013004,0.0005305228,4465.484619,0.0001435754,84.77012689,5.286650863E-05,1.99567537
1170.8,0.0023021866,0.0005306653,4466.247559,0.0001612762,97.419625,5.198755546E-05,17.72456074
1171,0.0023015688,0.000530145,4467.010498,0.0001743279,112.1984591,5.140607574E-05,34.40797883
1171.2,0.0023007162,0.0005296484,4467.773437,0.0001788434,128.3709181,5.053262446E-05,52.5344516
1171.4,0.0023000087,0.000529648,4468.536377,0.0001730382,144.9898953,4.881764402E-05,71.90906091
1171.6,0.0022990096,0.0005299444,4469.299316,0.0001578134,160.9489876,4.604390159E-05,91.77215557
1171.8,0.0022985666,0.0005298428,4470.062256,0.0001367867,174.8760429,4.242745053E-05,110.8988338
1172,0.0022990871,0.000529596,4470.825195,0.0001158807,-174.7149263,3.866735876E-05,127.6858799
1172.2,0.0022999148,0.0005298513,4471.588135,0.0001018086,-168.0180977,3.603174722E-05,140.6974276
1172.4,0.0023008388,0.0005301687,4472.351074,0.000098064,-161.6308532,3.617867912E-05,150.376385
1172.6,0.0023016404,0.0005306313,4473.114014,0.0001016225,-150.7775684,4.01138381E-05,160.1260076
1172.8,0.0023019778,0.0005310598,4473.876953,0.0001065528,-134.046435,4.715390041E-05,173.1264666
1173,0.0023025076,0.000531871,4474.639893,0.0001088729,-112.6417275,5.543534945E-05,-170.3145376
1173.2,0.0023016815,0.0005325067,4475.402832,0.0001071977,-88.25875776,6.289631457E-05,-151.3837123
1173.4,0.0022994355,0.0005320104,4476.165771,0.000101489,-62.55754181,0.000067735,-131.3423497
1173.6,0.0022977381,0.0005307997,4476.928711,0.000091977,-37.3156945,6.863605254E-05,-111.2667528
1173.8,0.0022982177,0.0005303696,4477.69165,7.894445221E-05,-14.78904387,6.501267755E-05,-92.26868649
1174,0.0022994533,0.0005304887,4478.45459,6.368613988E-05,1.397729666,5.731580397E-05,-75.92731074
1174.2,0.0023000753,0.0005304745,4479.217529,5.113221211E-05,5.180500559,4.749330628E-05,-64.93131359
1174.4,0.0023010685,0.0005306403,4479.980469,5.179515157E-05,-2.877178407,3.963788728E-05,-62.73597779
1174.6,0.0023019903,0.0005310274,4480.743408,6.889553652E-05,-3.880430253,3.887655705E-05,-66.77751139
1174.8,0.0023025233,0.0005316822,4481.506348,9.284155517E-05,6.51439554,4.519813335E-05,-65.3798793
1175,0.0023028777,0.0005319963,4482.269287,0.0001155311,22.39375037,5.309332846E-05,-55.01575756
1175.2,0.0023027994,0.0005316948,4483.032227,0.0001324277,40.20528288,5.792757817E-05,-39.06720902
1175.4,0.0023026657,0.0005317464,4483.795166,0.0001412959,58.22386455,5.739137243E-05,-20.4350261
1175.6,0.0023025143,0.0005317055,4484.558105,0.0001418305,75.43912467,5.094529134E-05,-1.021133497
1175.8,0.0023021163,0.0005311774,4485.321045,0.0001354373,91.12100708,3.945487042E-05,17.20999907
1176,0.0023017751,0.000531443,4486.083984,0.0001247453,104.7473786,2.508479424E-05,29.71908053
1176.2,0.0023017686,0.0005319143,4486.846924,0.0001127105,116.163525,1.272372589E-05,16.36512171
1176.4,0.0023019956,0.0005319028,4487.609863,0.0001014432,125.7865673,1.488143874E-05,-28.04844687
1176.6,0.0023028805,0.0005314952,4488.372803,9.140149151E-05,134.4367509,2.441027424E-05,-27.94851684
1176.8,0.0023043959,0.0005314857,4489.135742,8.177957666E-05,142.6457221,3.098407088E-05,-13.27024473
1177,0.0023039567,0.0005314671,4489.898682,7.192182495E-05,150.0850567,3.29011166E-05,4.189419855
1177.2,0.0023024742,0.0005315596,4490.661621,0.0000625,155.8247518,3.060870393E-05,20.87409197
1177.4,0.0023017991,0.0005316997,4491.424561,5.529835354E-05,159.7545283,2.571394971E-05,34.33159286
1177.6,0.0023018486,0.0005316221,4492.1875,5.117528351E-05,164.4242076,2.04691881E-05,42.47120284
1177.8,0.0023015667,0.0005316345,4492.950439,4.808406084E-05,173.9603533,1.667586664E-05,46.35453183
1178,0.0023012127,0.000531214,4493.713379,4.239728476E-05,-168.5714534,1.394775158E-05,52.64615259
1178.2,0.0023007001,0.0005309176,4494.476318,3.238025232E-05,-138.3088955,1.000937871E-05,67.67995024
1178.4,0.002299858,0.0005303316,4495.239258,2.4246205E-05,-78.79700709,3.489931493E-06,112.4819472
1178.6,0.0022993,0.0005300438,4496.002197,3.645275E-05,-9.039846178,8.359109885E-06,-105.354159
1178.8,0.0022997704,0.0005307168,4496.765137,6.350873491E-05,31.32304982,2.153629734E-05,-73.81699088
1179,0.0023018808,0.0005318261,4497.528076,0.000093324,60.01640631,3.611935803E-05,-48.85456467
1179.2,0.0023043538,0.00053264,4498.291016,0.0001198938,84.41926575,5.024975935E-05,-25.15554652
1179.4,0.0023055837,0.0005335562,4499.053955,0.0001393974,106.230186,6.23413498E-05,-2.297724072
1179.6,0.0023052495,0.000533907,4499.816895,0.0001500527,125.5413854,7.134726936E-05,19.51589919
1179.8,0.002303354,0.0005332386,4500.579834,0.0001527754,141.8030572,7.699790773E-05,39.92948157
1180,0.002300724,0.0005322111,4501.342773,0.0001516798,154.3726285,7.988163181E-05,58.60939718
1180.2,0.0022994905,0.000531473,4502.105713,0.000153356,163.5440323,8.127623688E-05,75.46254734
1180.4,0.002300475,0.000531187,4502.868652,0.000163377,171.5677528,8.264080465E-05,90.89019106
1180.6,0.0023012981,0.0005313041,4503.631592,0.000181783,-178.5985015,8.48606724E-05,105.8070152
1180.8,0.0023028524,0.0005319699,4504.394531,0.0002031709,-165.7066365,8.7714489E-05,121.19984
1181,0.0023048092,0.0005326364,4505.157471,0.0002206843,-150.2599843,0.000090027,137.5778061
1181.2,0.0023067191,0.0005337304,4505.92041,0.0002289709,-133.3561246,9.033869543E-05,154.8209836
1181.4,0.0023073805,0.000534512,4506.68335,0.000225287,-116.1375535,8.757053208E-05,172.3522248
1181.6,0.0023026108,0.0005328585,4507.446289,0.0002098249,-99.79202297,8.142888168E-05,-170.7021768
1181.8,0.0022936525,0.0005290889,4508.209229,0.0001858485,-85.74233855,7.258533225E-05,-155.486515
1182,0.0022826348,0.0005246276,4508.972168,0.0001597655,-75.70520702,6.270890041E-05,-143.3977931
1182.2,0.0022716892,0.0005198808,4509.735107,0.0001404399,-70.7362079,5.426759227E-05,-135.5819728
1182.4,0.0022614362,0.0005159324,4510.498047,0.0001350556,-68.54592469,4.960165317E-05,-131.2570985
1182.6,0.002254443,0.0005138689,4511.260986,0.0001421525,-63.94829717,4.905134018E-05,-126.7708459
1182.8,0.0022556061,0.0005151019,4512.023926,0.0001528517,-54.54825465,5.035581491E-05,-118.9292494
1183,0.0022640366,0.0005188757,4512.786865,0.0001587793,-41.41333422,5.05939317E-05,-107.5630808
1183.2,0.0022754227,0.0005227706,4513.549805,0.0001554568,-26.42252955,4.781915357E-05,-94.14423815
1183.4,0.0022854441,0.0005257823,4514.312744,0.0001420695,-11.37790076,4.134043365E-05,-80.62992533
1183.6,0.002292864,0.0005279758,4515.075684,0.0001208588,1.668675007,3.163774212E-05,-70.13891047
1183.8,0.0022973831,0.0005297803,4515.838623,9.707432373E-05,9.719819742,0.000020896,-71.0348046
1184,0.0022991564,0.0005308567,4516.601562,7.947223991E-05,9.347537462,1.641124008E-05,-99.84284328
1184.2,0.002299032,0.0005305968,4517.364502,7.724719133E-05,3.669661261,2.488171379E-05,-119.9231706
1184.4,0.0022990697,0.0005302468,4518.127441,8.883980781E-05,3.979056503,0.000037567,-114.8476481
1184.6,0.0022992057,0.0005308245,4518.890381,0.0001038867,13.10580072,4.88818671E-05,-100.9412473
1184.8,0.0022991177,0.0005310847,4519.65332,0.0001148526,27.72705729,5.660233993E-05,-83.86483166
1185,0.0022998867,0.0005312297,4520.41626,0.0001184822,45.16877812,0.000059562,-65.58939404
1185.2,0.0023010091,0.0005317483,4521.179199,0.0001141322,63.90340867,5.733652026E-05,-47.17522472
1185.4,0.0023026273,0.0005327335,4521.942139,0.0001027263,82.96444997,5.026286655E-05,-29.65136186
1185.6,0.0023039791,0.0005327496,4522.705078,0.000086127,101.53924,0.000039502,-14.75860602
1185.8,0.0023043393,0.0005319042,4523.468018,6.667807628E-05,118.6262389,2.723263961E-05,-6.769866239
1186,0.0023045172,0.0005316077,4524.230957,4.688365283E-05,132.4435569,1.769326467E-05,-16.82818573
1186.2,0.0023041743,0.0005316478,4524.993896,2.935466483E-05,138.7552185,0.000017478,-43.10584106
1186.4,0.0023034821,0.0005316202,4525.756836,1.752388016E-05,127.0410056,0.000023543,-50.45965904
1186.6,0.002303126,0.000531012,4526.519775,1.549670167E-05,97.74822107,2.873677905E-05,-45.11417799
1186.8,0.0023016955,0.0005302656,4527.282715,1.927334343E-05,83.1070794,3.122307881E-05,-37.73774563
1187,0.002299981,0.0005297267,4528.045654,2.333484172E-05,78.52569192,3.215122656E-05,-33.00391026
1187.2,0.0022988111,0.00052941,4528.808594,2.821080654E-05,75.1364419,3.428245194E-05,-31.30292522
1187.4,0.0022985553,0.0005292061,4529.571533,3.657918701E-05,74.0162549,3.968484905E-05,-28.21741315
1187.6,0.002298689,0.0005292877,4530.334473,4.964215717E-05,78.81675925,0.000047539,-19.77320979
1187.8,0.002298452,0.0005296393,4531.097412,6.623612083E-05,89.72143067,5.52170901E-05,-6.074020505
1188,0.0022972593,0.0005295775,4531.860352,0.000083987,105.011714,6.01999138E-05,11.20419998
1188.2,0.0022960303,0.0005289515,4532.623291,0.000100111,123.1352868,6.082088194E-05,30.59483298
1188.4,0.0022960662,0.0005290101,4533.38623,0.0001117979,143.0444849,5.642063012E-05,50.98570854
1188.6,0.0022978909,0.0005296006,4534.14917,0.0001165794,164.0266179,4.734020694E-05,71.26842031
1188.8,0.0022998613,0.0005300421,4534.912109,0.0001127527,-174.4868558,3.48571299E-05,89.53135983
1189,0.0023016454,0.0005306601,4535.675049,9.979078344E-05,-153.1142066,0.000021307,99.98042996
1189.2,0.0023030158,0.0005315702,4536.437988,7.86544901E-05,-132.8923654,1.216252867E-05,80.96379879
1189.4,0.0023036854,0.0005326621,4537.200928,5.204738756E-05,-116.6372555,1.608375453E-05,52.40994028
1189.6,0.0023032574,0.0005330929,4537.963867,2.581449015E-05,-117.6439047,2.402084559E-05,60.69413305
1189.8,0.0023017789,0.0005325513,4538.726807,2.111662454E-05,-170.2332849,2.932766083E-05,81.98944362
1190,0.0023007377,0.0005317705,4539.489746,3.880216878E-05,-179.3506266,3.101844108E-05,108.6701612
1190.2,0.0023009179,0.0005313157,4540.252686,5.246908581E-05,-165.8598008,2.972476428E-05,139.243676
1190.4,0.0023018,0.0005312444,4541.015625,5.700283127E-05,-148.7246403,2.692326101E-05,173.5255241
1190.6,0.0023029029,0.0005315302,4541.778564,5.258183345E-05,-132.8143439,2.434463405E-05,-149.4762976
1190.8,0.0023035601,0.0005317091,4542.541504,4.241732846E-05,-122.3042898,2.305662452E-05,-113.3558732
1191,0.0023042309,0.0005318832,4543.304443,3.278063253E-05,-122.7361858,2.296530768E-05,-83.04633284
1191.2,0.0023043835,0.0005315886,4544.067383,3.033423973E-05,-130.8426332,2.379815193E-05,-61.27215459
1191.4,0.002303353,0.0005312395,4544.830322,3.251780668E-05,-129.8066688,2.626678263E-05,-46.82943309
1191.6,0.0023015647,0.0005312406,4545.593262,3.097741343E-05,-117.6834481,3.13952964E-05,-34.74441845
1191.8,0.0022997987,0.0005314131,4546.356201,2.138325062E-05,-99.854696,3.882983734E-05,-20.50794638
1192,0.0022992746,0.0005315347,4547.119141,3.758278164E-06,-84.17799144,4.675587957E-05,-3.260728836
1192.2,0.0022992778,0.0005313721,4547.88208,1.894232984E-05,126.4673811,0.000052972,15.91349233
1192.4,0.0022993648,0.0005311307,4548.64502,0.000041699,149.1463252,5.568329267E-05,35.63584071
1192.6,0.0022986744,0.0005306092,4549.407959,5.894385377E-05,172.5422751,5.398394699E-05,54.44412662
1192.8,0.0022976919,0.0005300901,4550.170898,6.57581318E-05,-164.3672042,4.826650479E-05,70.36445408
1193,0.0022974366,0.0005303148,4550.933838,5.919311538E-05,-142.8455665,4.071221048E-05,80.33411239
1193.2,0.0022982866,0.0005313255,4551.696777,3.951044796E-05,-127.3818857,3.566263289E-05,81.72750134
1193.4,0.002299684,0.0005321587,4552.459717,1.685019234E-05,-156.6458563,3.719408617E-05,80.21738458
1193.6,0.0023008467,0.0005323844,4553.222656,3.901316438E-05,150.8393066,4.356434012E-05,86.16030007
1193.8,0.0023017529,0.0005323154,4553.985596,7.557456685E-05,162.444958,4.960826593E-05,100.241992
1194,0.0023029367,0.0005324844,4554.748535,0.0001061087,-177.775635,5.16900638E-05,119.1898616
1194.2,0.0023040565,0.0005322797,4555.511475,0.0001240371,-156.6518198,4.826572889E-05,140.7317094
1194.4,0.0023044007,0.0005317708,4556.274414,0.000126196,-136.1619653,3.940834665E-05,163.5872745
1194.6,0.0023035854,0.000531483,4557.037354,0.0001131407,-118.0342074,2.641082005E-05,-173.1361915
1194.8,0.0023024852,0.0005314281,4557.800293,8.97618847E-05,-105.3467375,1.137466301E-05,-151.1358117
1195,0.0023022371,0.0005316561,4558.563232,6.65583416E-05,-104.2270929,3.41272657E-06,68.76006965
1195.2,0.0023024744,0.0005316347,4559.326172,5.917632399E-05,-116.2360135,1.545535149E-05,82.72028463
1195.4,0.0023029009,0.0005319025,4560.089111,0.000069314,-121.6303756,2.33926414E-05,104.3756336
1195.6,0.0023032309,0.0005324813,4560.852051,8.033910505E-05,-114.3724048,2.656108271E-05,125.0131931
1195.8,0.0023030637,0.0005326118,4561.61499,8.198565793E-05,-101.6772001,2.545349088E-05,142.9153854
1196,0.0023017209,0.0005318955,4562.37793,7.257281064E-05,-88.95066525,2.163968356E-05,155.8094443
1196.2,0.0023003859,0.000531329,4563.140869,5.610272319E-05,-81.50175215,1.750045765E-05,161.0199904
1196.4,0.0022991332,0.0005307851,4563.903809,4.172954749E-05,-86.78349503,1.51510667E-05,160.0057734
1196.6,0.0022986843,0.0005300673,4564.666748,3.970933409E-05,-100.7570674,0.000014271,161.1694954
1196.8,0.0022989272,0.0005301364,4565.429687,4.512830094E-05,-102.7134894,1.25359443E-05,167.8511359
1197,0.0022988562,0.0005305324,4566.192627,4.564294553E-05,-93.22763095,8.460430744E-06,173.6113367
1197.2,0.0022986836,0.0005311385,4566.955566,3.592668387E-05,-79.61213274,3.648274734E-06,135.2859338
1197.4,0.0022978094,0.0005310112,4567.718506,1.634559947E-05,-71.27646346,0.000009103,77.95763484
