Position (um),2H Intensity (a.u.),3H Intensity (a.u.),Wavenumber (cm^-1),2H Amplitude (a.u.),2H Phase (deg),3H Amplitude (a.u.),3H Phase (deg)
0,0,0,14549.25537,1.629239283E-06,113.7075437,7.251748704E-07,158.3626819
0,0,0,14550.01831,1.635890066E-06,102.7739146,7.435828206E-07,143.9613765
0,0,0,14550.78125,1.658864345E-06,101.5822582,8.571655996E-07,135.4413371
0,0,0,14551.54419,1.449815288E-06,102.0402562,1.020181026E-06,132.2329684
0,0,0,14552.30713,1.134418635E-06,89.98556769,1.23532099E-06,133.4940096
0,0,0,14553.07007,1.24819734E-06,62.97980233,0.000001494,139.8901464
0,0,0,14553.83301,1.884167996E-06,55.03880152,1.745173336E-06,151.5056743
0,0,0,14554.59595,2.553465862E-06,62.88661504,1.915269766E-06,167.6155136
0,0,0,14555.35889,2.969562576E-06,76.18719297,1.941524746E-06,-172.5101161
0,0,0,14556.12183,3.027666049E-06,90.52325677,1.796295444E-06,-149.0601829
0,0,0,14556.88477,2.760517401E-06,103.1560524,1.501212481E-06,-121.2186318
0,0,0,14557.64771,2.32259534E-06,111.4197569,1.135938967E-06,-86.25162857
0,0,0,14558.41064,1.941277777E-06,113.7632502,8.466374101E-07,-39.35432439
0,0,0,14559.17358,1.754693103E-06,114.2649412,7.801356706E-07,14.92689039
0,0,0,14559.93652,1.636387287E-06,120.6393114,8.531555612E-07,58.45937672
0,0,0,14560.69946,1.352222907E-06,135.9716763,8.684649686E-07,88.22950266
0,0,0,14561.4624,8.068250663E-07,165.4435761,7.527374162E-07,105.6059011
0,0,0,14562.22534,4.494529293E-07,-93.64554807,5.892749635E-07,103.37225
0,0,0,14562.98828,1.257348719E-06,-25.93543028,6.548114094E-07,82.52726565
0,0,0,14563.75122,2.200256233E-06,2.812200048,1.006840961E-06,78.30952332
0,0,0,14564.51416,2.945571959E-06,25.8948997,1.410904699E-06,88.32754776
0,0,0,14565.2771,3.344678708E-06,46.67046758,1.727450067E-06,102.9169268
0,0,0,14566.04004,3.335632043E-06,65.41353723,1.894615811E-06,118.2501586
0,0,0,14566.80298,2.945119183E-06,81.35322724,1.901653109E-06,132.3854639
0,0,0,14567.56592,2.283557699E-06,92.25370925,1.782877734E-06,143.7209304
0,0,0,14568.32886,1.556639091E-06,91.7940221,1.614234784E-06,150.6527839
0,0,0,14569.0918,1.173720397E-06,68.42645852,1.502269148E-06,152.6509208
0,0,0,14569.85474,1.497451375E-06,44.37334175,1.535865669E-06,152.7988395
0,0,0,14570.61768,2.117540209E-06,40.92509836,1.711668536E-06,156.4512773
0,0,0,14571.38062,2.691332158E-06,46.67998634,0.000001946,165.934352
0,0,0,14572.14355,3.097373184E-06,55.64891304,2.149482975E-06,-179.3038936
0,0,0,14572.90649,0.000003277,65.49186386,2.261232451E-06,-160.1670853
0,0,0,14573.66943,3.209557809E-06,74.59509194,2.25492818E-06,-137.0209758
0,0,0,14574.43237,2.935838753E-06,81.00791445,2.142818565E-06,-109.6657193
0,0,0,14575.19531,2.591644481E-06,82.28608834,1.978718532E-06,-77.6353902
0,0,0,14575.95825,2.396377129E-06,77.68642456,1.846236845E-06,-41.16856866
0,0,0,14576.72119,2.483896207E-06,72.13202749,1.811201113E-06,-2.674044768
0,0,0,14577.48413,2.7242245E-06,71.05493691,1.860596868E-06,33.99889324
0,0,0,14578.24707,2.893638217E-06,73.63162992,1.912498753E-06,66.56497624
0,0,0,14579.01001,2.901437138E-06,76.07704387,1.885773883E-06,94.77446796
0,0,0,14579.77295,2.857466138E-06,75.12200651,1.744155124E-06,118.9022164
0,0,0,14580.53589,3.00187283E-06,71.38560397,0.000001502,138.846667
0,0,0,14581.29883,3.436342183E-06,70.27355646,1.210374384E-06,154.0054649
0,0,0,14582.06177,3.970326838E-06,74.77304486,9.30436112E-07,163.8164772
0,0,0,14582.82471,4.324895126E-06,83.22932895,6.939336107E-07,168.9053465
0,0,0,14583.58765,4.32773142E-06,92.63447455,4.781118281E-07,169.9899
0,0,0,14584.35059,3.992057181E-06,99.68849936,2.564869902E-07,154.7013981
0,0,0,14585.11353,3.558534232E-06,100.9559336,2.776286975E-07,87.1530502
0,0,0,14585.87646,0.000003432,96.45413304,6.350734798E-07,75.92687523
0,0,0,14586.6394,3.781888199E-06,93.85924506,1.042385978E-06,86.648593
0,0,0,14587.40234,4.284559918E-06,98.35037086,1.405068342E-06,102.3122389
0,0,0,14588.16528,4.528421401E-06,107.867823,1.666942595E-06,119.3524214
0,0,0,14588.92822,4.302863117E-06,118.7154614,1.802918462E-06,136.3123429
0,0,0,14589.69116,3.641305812E-06,126.8060466,1.823265633E-06,152.3560676
0,0,0,14590.4541,2.848774002E-06,126.218435,1.767885895E-06,167.1331847
0,0,0,14591.21704,2.499376887E-06,113.5537288,1.687433462E-06,-178.9247123
0,0,0,14591.97998,2.840900232E-06,103.4762745,1.61692868E-06,-164.3850823
0,0,0,14592.74292,3.330756218E-06,104.8759931,1.561802047E-06,-147.2830419
0,0,0,14593.50586,0.000003504,111.3139479,1.513425052E-06,-126.0119072
0,0,0,14594.2688,3.292888576E-06,116.0000192,1.479419356E-06,-99.86222153
0,0,0,14595.03174,0.000002993,113.5378672,1.49635758E-06,-69.52429029
0,0,0,14595.79468,3.098729681E-06,105.832399,0.000001606,-37.58384814
0,0,0,14596.55762,0.000003671,104.1151503,1.814506104E-06,-7.259162087
0,0,0,14597.32056,4.226093802E-06,110.9743664,2.085400638E-06,19.82329578
0,0,0,14598.0835,4.328416384E-06,121.9629214,0.000002365,43.75539369
0,0,0,14598.84644,3.815322623E-06,132.0047384,2.600571461E-06,65.21215757
0,0,0,14599.60938,2.886770527E-06,132.9445814,2.74464077E-06,84.71346048
0,0,0,14600.37231,2.417362888E-06,112.618968,2.759816898E-06,102.3179124
0,0,0,14601.13525,3.321838615E-06,95.75648598,2.632441329E-06,117.4222558
0,0,0,14601.89819,4.719537459E-06,100.3935108,2.397917842E-06,128.5643827
0,0,0,14602.66113,5.724703318E-06,114.1114252,2.172546072E-06,133.8296064
0,0,0,14603.42407,5.939328811E-06,130.5324068,0.000002142,134.0224112
0,0,0,14604.18701,5.253430174E-06,146.3084951,2.399074522E-06,135.7398559
0,0,0,14604.94995,3.829545773E-06,156.702512,2.810378668E-06,143.9625685
0,0,0,14605.71289,0.000002308,145.9706225,3.158413296E-06,157.9317637
0,0,0,14606.47583,2.501449657E-06,105.9287005,3.275690226E-06,175.4354269
0,0,0,14607.23877,4.181861753E-06,99.20495031,3.071596239E-06,-165.241557
0,0,0,14608.00171,0.000005725,108.9164093,2.532317329E-06,-145.5001929
0,0,0,14608.76465,6.65036645E-06,121.9988933,1.71681906E-06,-127.4789999
0,0,0,14609.52759,0.00000689,134.4915326,7.651579375E-07,-121.1536823
0,0,0,14610.29053,6.606535039E-06,144.345419,5.082726811E-07,153.4080003
0,0,0,14611.05347,6.107891163E-06,150.3314675,1.34055907E-06,145.4136423
0,0,0,14611.81641,5.709453077E-06,152.6484278,2.037154235E-06,160.0004512
0,0,0,14612.57935,5.559180007E-06,153.2716258,2.476644665E-06,176.0459525
0,0,0,14613.34229,5.599365549E-06,154.2072594,2.680731305E-06,-169.7206047
0,0,0,14614.10522,5.729926576E-06,156.0001747,2.75888483E-06,-158.5160853
0,0,0,14614.86816,5.92584946E-06,158.6980858,2.861360265E-06,-149.6952346
0,0,0,14615.6311,6.169114352E-06,162.9369597,3.076503354E-06,-140.5579571
0,0,0,14616.39404,6.335936519E-06,169.4297252,3.358257453E-06,-128.5789627
0,0,0,14617.15698,6.209786641E-06,177.9246685,3.578366206E-06,-113.2642088
0,0,0,14617.91992,5.609410668E-06,-173.2247972,3.620221177E-06,-95.44351525
0,0,0,14618.68286,4.542521336E-06,-167.785869,3.426321435E-06,-76.22779795
0,0,0,14619.4458,3.4215033E-06,-173.998757,3.005388289E-06,-56.7014966
0,0,0,14620.20874,3.30091108E-06,164.7609552,2.42084805E-06,-38.05534017
0,0,0,14620.97168,4.496248417E-06,155.1386311,1.771127611E-06,-21.99197265
0,0,0,14621.73462,5.918899751E-06,161.4968623,1.168119485E-06,-11.58909529
0,0,0,14622.49756,6.811408273E-06,174.6379414,7.195538557E-07,-12.58177662
0,0,0,14623.2605,6.849400512E-06,-170.1408931,5.003727737E-07,-28.97322055
0,0,0,14624.02344,5.99722344E-06,-155.8114739,4.648706132E-07,-48.69527186
0,0,0,14624.78638,4.496784471E-06,-146.6321528,5.136359384E-07,-63.18680411
0,0,0,14625.54932,2.997059361E-06,-153.1695024,6.440945353E-07,-70.90972009
0,0,0,14626.31226,0.000002795,179.3668098,8.431054491E-07,-68.7619042
0,0,0,14627.0752,3.89281476E-06,169.0784156,1.046689933E-06,-58.84122589
0,0,0,14627.83813,4.92613752E-06,174.9858298,1.195351184E-06,-44.956537
0,0,0,14628.60107,5.349482629E-06,-174.9476189,1.264462634E-06,-30.01689562
0,0,0,14629.36401,5.14038524E-06,-166.2416221,1.271884799E-06,-15.9530465
0,0,0,14630.12695,4.591110805E-06,-162.7463735,1.26917479E-06,-3.325709768
0,0,0,14630.88989,4.206073828E-06,-166.2843016,1.307322461E-06,9.559920741
0,0,0,14631.65283,0.000004358,-172.0956975,1.391622059E-06,25.82009952
0,0,0,14632.41577,4.888390297E-06,-173.5061212,1.479542323E-06,47.48678483
0,0,0,14633.17871,0.000005423,-170.5333415,0.000001524,75.04475236
0,0,0,14633.94165,5.800777848E-06,-165.9636311,0.000001511,108.5979704
0,0,0,14634.70459,0.000006092,-161.3541791,1.475445082E-06,148.2461494
0,0,0,14635.46753,6.419078167E-06,-156.283674,1.489869942E-06,-167.1261587
0,0,0,14636.23047,0.000006764,-149.3693751,1.611452991E-06,-121.199121
0,0,0,14636.99341,6.936627529E-06,-139.9498791,1.822589161E-06,-77.96963378
0,0,0,14637.75635,0.000006709,-128.6112328,2.046416438E-06,-38.7902501
0,0,0,14638.51929,5.957764952E-06,-116.8510021,2.201386262E-06,-3.233835966
0,0,0,14639.28223,4.74130796E-06,-107.2482691,2.230521299E-06,29.25610944
0,0,0,14640.04517,0.000003346,-105.191079,2.109767619E-06,58.70856426
0,0,0,14640.80811,2.396569963E-06,-120.4990774,1.851736118E-06,84.31473333
0,0,0,14641.57104,2.545197288E-06,-143.0300713,1.513256413E-06,103.8876242
0,0,0,14642.33398,3.208175847E-06,-149.0875992,1.213582657E-06,113.5921513
0,0,0,14643.09692,3.665050311E-06,-146.2797399,1.12560408E-06,113.6260966
0,0,0,14643.85986,0.000003797,-143.0320641,1.293343555E-06,116.3959468
0,0,0,14644.6228,3.832252461E-06,-142.8631263,1.550783401E-06,128.0424499
0,0,0,14645.38574,4.079891021E-06,-144.1496791,1.74588852E-06,144.7717589
0,0,0,14646.14868,4.579398614E-06,-142.1268236,0.000001812,162.760272
0,0,0,14646.91162,5.056360008E-06,-135.064194,1.748380641E-06,179.3520943
0,0,0,14647.67456,5.200395417E-06,-124.5073149,1.609156329E-06,-167.5890114
0,0,0,14648.4375,4.840285973E-06,-112.7669367,0.000001488,-159.106292
0,0,0,14649.20044,3.981639608E-06,-102.6014327,1.466206476E-06,-153.1135568
0,0,0,14649.96338,0.000002819,-99.29402345,0.000001535,-145.2460196
0,0,0,14650.72632,1.875200347E-06,-116.4185816,1.604694026E-06,-133.6420146
0,0,0,14651.48926,2.090623356E-06,-149.166846,1.589263253E-06,-119.5928621
0,0,0,14652.2522,3.116540818E-06,-158.1260193,1.454705433E-06,-105.6055791
0,0,0,14653.01514,4.139920407E-06,-153.7584641,1.231725233E-06,-94.99473366
0,0,0,14653.77808,4.911367835E-06,-145.4051697,1.02156799E-06,-91.74234813
0,0,0,14654.54102,5.375473446E-06,-135.9938113,9.637738506E-07,-94.8210678
0,0,0,14655.30396,0.000005529,-126.6235711,1.07621613E-06,-92.99496446
0,0,0,14656.06689,5.387560379E-06,-118.0603591,1.218216809E-06,-81.12022318
0,0,0,14656.82983,5.003621431E-06,-111.3661776,1.268370302E-06,-61.79098101
0,0,0,14657.59277,4.512389471E-06,-108.0238713,1.182299238E-06,-36.94875137
0,0,0,14658.35571,4.147597126E-06,-108.8448354,9.818419581E-07,-6.044394602
0,0,0,14659.11865,4.114173429E-06,-111.3690646,7.520819937E-07,34.51457906
0,0,0,14659.88159,4.348221761E-06,-110.8500204,6.358409561E-07,86.95074895
0,0,0,14660.64453,4.542707326E-06,-105.631362,6.948715626E-07,136.2461696
0,0,0,14661.40747,4.40762986E-06,-97.49573428,7.961536577E-07,170.2418494
0,0,0,14662.17041,3.823113477E-06,-89.74053887,8.327125298E-07,-169.1118743
0,0,0,14662.93335,2.910241252E-06,-88.18198782,8.240806046E-07,-161.4249081
0,0,0,14663.69629,2.197090924E-06,-103.7992963,9.088636732E-07,-164.3746988
0,0,0,14664.45923,2.515620266E-06,-127.8735139,1.201272831E-06,-165.5378192
0,0,0,14665.22217,3.515050683E-06,-133.0335492,1.64048608E-06,-158.5748079
0,0,0,14665.98511,4.405158871E-06,-126.8458114,2.108889312E-06,-146.4752961
0,0,0,14666.74805,4.865391751E-06,-117.6930786,2.520828061E-06,-132.3607629
0,0,0,14667.51099,4.878406592E-06,-109.6590842,2.831924044E-06,-117.9915284
0,0,0,14668.27393,4.646145896E-06,-105.2108477,3.035890054E-06,-104.2946083
0,0,0,14669.03687,4.488463102E-06,-104.6723349,3.154767849E-06,-91.65466079
0,0,0,14669.7998,4.596544769E-06,-104.8974065,0.000003221,-80.01899811
0,0,0,14670.56274,4.838543916E-06,-102.4426335,3.257717217E-06,-69.05153956
0,0,0,14671.32568,4.93277124E-06,-97.39601461,3.270550257E-06,-58.41538015
0,0,0,14672.08862,4.722662959E-06,-92.34084572,3.257187117E-06,-48.00873377
0,0,0,14672.85156,4.297583416E-06,-90.65931854,3.226050794E-06,-37.9235898
0,0,0,14673.6145,3.987838434E-06,-94.58709056,3.204876993E-06,-28.09703705
0,0,0,14674.37744,4.12918845E-06,-100.8468899,3.225776218E-06,-17.90119932
0,0,0,14675.14038,4.656220635E-06,-103.0200265,3.293413465E-06,-6.154136005
0,0,0,14675.90332,0.000005212,-100.239353,3.366682237E-06,8.29644154
0,0,0,14676.66626,5.552554496E-06,-95.36028017,3.375095349E-06,26.07779338
0,0,0,14677.4292,5.679499976E-06,-91.03889604,3.254077412E-06,47.38448396
0,0,0,14678.19214,0.000005782,-88.2887486,2.973739619E-06,72.38860457
0,0,0,14678.95508,6.048395701E-06,-85.81233929,2.552900673E-06,101.6620538
0,0,0,14679.71802,6.452909115E-06,-81.341063,0.000002062,136.5875779
0,0,0,14680.48096,6.760221772E-06,-74.09780204,0.000001619,179.4174968
0,0,0,14681.2439,6.72144075E-06,-65.13862305,1.35872509E-06,-129.3149669
0,0,0,14682.00684,6.237181284E-06,-56.51006722,1.322447875E-06,-75.88804616
0,0,0,14682.76978,5.431916592E-06,-50.93137861,1.395469189E-06,-26.91358663
0,0,0,14683.53271,4.664363638E-06,-51.1755218,1.459676829E-06,18.13456092
0,0,0,14684.29565,4.368343549E-06,-56.25268587,1.487269326E-06,61.79261916
0,0,0,14685.05859,4.591213203E-06,-59.08947294,1.509336424E-06,104.9191246
0,0,0,14685.82153,4.901712038E-06,-55.92939182,1.555748667E-06,146.229968
0,0,0,14686.58447,4.895695237E-06,-49.0804422,1.615673808E-06,-176.3372858
0,0,0,14687.34741,4.450860925E-06,-42.42546911,1.650158705E-06,-144.0782703
0,0,0,14688.11035,0.000003738,-40.45616258,1.63363233E-06,-117.502302
0,0,0,14688.87329,3.193463221E-06,-47.14553882,1.582770312E-06,-96.81767828
0,0,0,14689.63623,3.237411674E-06,-57.68054422,1.555882716E-06,-81.41801799
0,0,0,14690.39917,3.697108083E-06,-61.35144317,1.612228169E-06,-68.64742775
0,0,0,14691.16211,4.091093522E-06,-58.16910573,1.752839271E-06,-54.76004137
0,0,0,14691.92505,0.000004177,-52.89773112,1.917366019E-06,-37.84553046
0,0,0,14692.68799,4.005380222E-06,-49.41861659,2.034844295E-06,-18.15302586
0,0,0,14693.45093,0.000003826,-49.56064345,2.059702358E-06,3.293956051
0,0,0,14694.21387,3.877934701E-06,-51.16634417,1.979591888E-06,25.38683131
0,0,0,14694.97681,4.125807284E-06,-49.87576981,0.000001811,46.93175737
0,0,0,14695.73975,4.309532034E-06,-44.45951086,1.592814431E-06,66.41762706
0,0,0,14696.50269,4.20922E-06,-36.77116673,1.384198987E-06,81.9363923
0,0,0,14697.26563,3.776502216E-06,-29.596122,0.000001264,92.28593718
0,0,0,14698.02856,3.141876258E-06,-26.14291406,1.305744753E-06,99.9816098
0,0,0,14698.7915,2.562440814E-06,-29.33708966,1.518463491E-06,110.4088242
0,0,0,14699.55444,2.255545758E-06,-37.89719562,1.844776607E-06,125.7089263
0,0,0,14700.31738,2.154059468E-06,-45.93437165,2.215743212E-06,144.7468986
0,0,0,14701.08032,2.039797972E-06,-53.37752915,2.572665107E-06,166.0195098
0,0,0,14701.84326,0.000001954,-66.59667655,2.865115931E-06,-171.4437567
0,0,0,14702.6062,2.283359832E-06,-83.60271744,3.04965873E-06,-148.1663274
0,0,0,14703.36914,3.154928914E-06,-90.44308325,3.093184239E-06,-124.4137668
0,0,0,14704.13208,4.217597404E-06,-86.3380568,2.978881204E-06,-100.3191041
0,0,0,14704.89502,5.09994221E-06,-76.65998344,2.712200619E-06,-75.94759326
0,0,0,14705.65796,5.552213992E-06,-64.96642201,2.324184863E-06,-51.31501819
0,0,0,14706.4209,0.000005462,-53.63964252,0.00000187,-26.35245857
0,0,0,14707.18384,4.875500701E-06,-45.18187429,1.421722918E-06,-0.7708637564
0,0,0,14707.94678,4.04063127E-06,-43.42327029,1.056247188E-06,26.22342937
0,0,0,14708.70972,3.480097694E-06,-52.52523888,8.416153233E-07,55.8624982
0,0,0,14709.47266,3.76337277E-06,-66.04517521,8.226323199E-07,87.60835309
0,0,0,14710.2356,0.000004741,-70.67388667,1.002212616E-06,118.1278599
0,0,0,14710.99854,0.000005848,-66.69036962,1.336389492E-06,146.325152
0,0,0,14711.76147,6.717336261E-06,-58.50334975,0.000001748,173.4240784
0,0,0,14712.52441,7.181783227E-06,-48.84257434,2.140297005E-06,-159.6090836
0,0,0,14713.28735,7.204366772E-06,-39.35043227,2.41489032E-06,-132.3350017
0,0,0,14714.05029,6.85473191E-06,-31.32371543,0.000002492,-104.4984766
0,0,0,14714.81323,6.303271549E-06,-25.9431573,0.000002329,-75.76768456
0,0,0,14715.57617,5.792766302E-06,-23.79429266,1.93218638E-06,-45.39499434
0,0,0,14716.33911,5.528590007E-06,-23.70385646,1.361545266E-06,-11.12453266
0,0,0,14717.10205,5.509118371E-06,-22.88153702,7.516493243E-07,36.71907023
0,0,0,14717.86499,0.000005509,-19.60000628,5.186943799E-07,128.9026996
0,0,0,14718.62793,0.000005272,-14.66920273,8.984107554E-07,-162.8331713
0,0,0,14719.39087,0.000004698,-10.87828831,1.279253108E-06,-124.0035401
0,0,0,14720.15381,3.963214852E-06,-12.78619817,1.487231063E-06,-92.42383399
0,0,0,14720.91675,3.597535117E-06,-23.82366771,0.000001513,-63.65882845
0,0,0,14721.67969,4.077650148E-06,-35.06306966,1.403128181E-06,-36.68101307
0,0,0,14722.44263,5.067412774E-06,-35.96521148,1.232315879E-06,-11.33881183
0,0,0,14723.20557,5.932663475E-06,-28.92902398,1.079308588E-06,12.47148257
0,0,0,14723.96851,6.282729318E-06,-18.4815005,1.002934651E-06,35.55958736
0,0,0,14724.73145,5.987797513E-06,-7.862871043,1.023625701E-06,59.36663505
0,0,0,14725.49438,5.157812902E-06,-0.2454477998,1.119685051E-06,84.42741817
0,0,0,14726.25732,0.000004162,0.0047940574,1.236546938E-06,109.8175445
0,0,0,14727.02026,3.618574611E-06,-9.913367371,1.301656396E-06,134.0553344
0,0,0,14727.7832,3.901847202E-06,-20.56365079,1.247512321E-06,155.1934567
0,0,0,14728.54614,4.573075692E-06,-22.24033483,1.050946101E-06,169.0258364
0,0,0,14729.30908,5.080186137E-06,-17.71730903,0.000000833,164.6436319
0,0,0,14730.07202,5.216554818E-06,-11.53030863,1.002854795E-06,144.33112
0,0,0,14730.83496,5.044199021E-06,-6.558518131,1.644351456E-06,143.7757706
0,0,0,14731.5979,0.000004759,-4.09542166,2.440292695E-06,157.6117854
0,0,0,14732.36084,4.531338883E-06,-3.640129553,3.184129216E-06,176.5321524
0,0,0,14733.12378,0.000004381,-3.769570977,3.741300503E-06,-162.7942596
0,0,0,14733.88672,4.229860475E-06,-4.256940826,4.023845271E-06,-141.7360826
0,0,0,14734.64966,4.084374518E-06,-6.470031853,3.993345198E-06,-121.086207
0,0,0,14735.4126,4.118270779E-06,-10.8511833,3.663409236E-06,-101.5744256
0,0,0,14736.17554,4.490682813E-06,-14.21988359,3.097346187E-06,-84.26200473
0,0,0,14736.93848,5.080674294E-06,-12.91987914,2.40658798E-06,-71.21783501
0,0,0,14737.70142,5.560615011E-06,-6.97153321,1.765284077E-06,-66.66048776
0,0,0,14738.46436,5.64193051E-06,1.327645818,1.432766292E-06,-74.14564109
0,0,0,14739.22729,5.215362303E-06,8.964802206,1.543511432E-06,-81.21538619
0,0,0,14739.99023,4.430266507E-06,11.83390321,1.836727657E-06,-74.93677413
0,0,0,14740.75317,3.781730905E-06,5.095244642,2.039185814E-06,-58.17893093
0,0,0,14741.51611,3.926063536E-06,-7.338275644,2.040369286E-06,-33.94988201
0,0,0,14742.27905,4.801305614E-06,-11.84651657,1.852689366E-06,-1.664439108
0,0,0,14743.04199,5.747270293E-06,-7.312400039,1.632897782E-06,42.12747087
0,0,0,14743.80493,6.311370105E-06,1.331745675,1.695616967E-06,95.92771797
0,0,0,14744.56787,6.356448792E-06,10.45543692,2.181450367E-06,144.8720928
0,0,0,14745.33081,5.993668664E-06,17.52672565,2.853884502E-06,-176.4298743
0,0,0,14746.09375,5.51225935E-06,20.9295176,0.000003446,-143.895116
0,0,0,14746.85669,5.227606898E-06,21.22606564,3.782433455E-06,-114.5120619
0,0,0,14747.61963,5.232518961E-06,21.63365887,3.768204314E-06,-86.93626962
0,0,0,14748.38257,5.32460992E-06,24.66394599,3.382698125E-06,-60.72430643
0,0,0,14749.14551,5.242448818E-06,29.83552578,2.675618324E-06,-36.12255212
0,0,0,14749.90845,4.87793194E-06,34.93010293,1.75716841E-06,-14.81173873
0,0,0,14750.67139,4.325946268E-06,37.2298205,8.041683442E-07,-6.923803209
0,0,0,14751.43433,0.000003842,34.66604074,5.114823394E-07,-73.34970918
0,0,0,14752.19727,3.688150298E-06,28.64346523,1.157464777E-06,-83.2042575
0,0,0,14752.96021,3.882158464E-06,24.23136163,1.676262951E-06,-65.91856815
0,0,0,14753.72314,4.203464922E-06,23.98440831,1.948487437E-06,-44.7337737
0,0,0,14754.48608,4.45256325E-06,26.71795369,1.998165054E-06,-22.75467715
0,0,0,14755.24902,4.55810045E-06,30.62202947,1.894793869E-06,-0.587610027
0,0,0,14756.01196,0.000004535,34.5717618,1.721271452E-06,22.21333898
0,0,0,14756.7749,4.420750729E-06,38.07989669,1.548411815E-06,47.01780136
0,0,0,14757.53784,4.244154582E-06,40.87953993,1.42552163E-06,75.57118854
0,0,0,14758.30078,0.000004036,42.62175135,1.386352692E-06,108.4333743
0,0,0,14759.06372,3.848524881E-06,43.07381978,1.442200417E-06,143.6564267
0,0,0,14759.82666,3.736339916E-06,42.71255488,0.000001557,178.2294842
0,0,0,14760.5896,3.698593667E-06,42.72207013,1.651429092E-06,-149.4192761
0,0,0,14761.35254,3.658918868E-06,43.78629842,1.640069958E-06,-119.3866176
0,0,0,14762.11548,3.534157838E-06,45.05445816,1.464157151E-06,-91.44199146
0,0,0,14762.87842,3.336948979E-06,44.4103959,1.108189902E-06,-65.899597
0,0,0,14763.64136,3.229774976E-06,40.30282205,6.055165057E-07,-45.98139973
